"","site_id","CellName","Quadrant","detector_model","detector_type","night","spp","n_calls","legacy_model","site_night"
"1662","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-12,"MYVO",2,"SM2","Creston_SE2|2025-06-12"
"1663","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-12,"MYYU",35,"SM2","Creston_SE2|2025-06-12"
"1664","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-12,"PAHE",0,"SM2","Creston_SE2|2025-06-12"
"1665","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"ANPA",0,"SM2","Creston_SE2|2025-06-13"
"1666","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"COTO",0,"SM2","Creston_SE2|2025-06-13"
"1667","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"EPFU",27,"SM2","Creston_SE2|2025-06-13"
"1668","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"EUMA",0,"SM2","Creston_SE2|2025-06-13"
"1669","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"LABO",0,"SM2","Creston_SE2|2025-06-13"
"1670","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"LACI",5,"SM2","Creston_SE2|2025-06-13"
"1671","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"LANO",33,"SM2","Creston_SE2|2025-06-13"
"1672","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYCA",25,"SM2","Creston_SE2|2025-06-13"
"1673","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYCI",2,"SM2","Creston_SE2|2025-06-13"
"1674","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYEV",1,"SM2","Creston_SE2|2025-06-13"
"1675","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYLU",231,"SM2","Creston_SE2|2025-06-13"
"1676","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYSE",0,"SM2","Creston_SE2|2025-06-13"
"1677","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYTH",0,"SM2","Creston_SE2|2025-06-13"
"1678","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYVO",2,"SM2","Creston_SE2|2025-06-13"
"1679","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"MYYU",39,"SM2","Creston_SE2|2025-06-13"
"1680","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-13,"PAHE",0,"SM2","Creston_SE2|2025-06-13"
"1681","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"ANPA",0,"SM2","Creston_SE2|2025-06-14"
"1682","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"COTO",1,"SM2","Creston_SE2|2025-06-14"
"1683","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"EPFU",36,"SM2","Creston_SE2|2025-06-14"
"1684","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"EUMA",0,"SM2","Creston_SE2|2025-06-14"
"1685","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"LABO",0,"SM2","Creston_SE2|2025-06-14"
"1686","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"LACI",4,"SM2","Creston_SE2|2025-06-14"
"1687","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"LANO",14,"SM2","Creston_SE2|2025-06-14"
"1688","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYCA",17,"SM2","Creston_SE2|2025-06-14"
"1689","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYCI",0,"SM2","Creston_SE2|2025-06-14"
"1690","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYEV",1,"SM2","Creston_SE2|2025-06-14"
"1691","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYLU",159,"SM2","Creston_SE2|2025-06-14"
"1692","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYSE",0,"SM2","Creston_SE2|2025-06-14"
"1693","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYTH",2,"SM2","Creston_SE2|2025-06-14"
"1694","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYVO",2,"SM2","Creston_SE2|2025-06-14"
"1695","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"MYYU",12,"SM2","Creston_SE2|2025-06-14"
"1696","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-14,"PAHE",0,"SM2","Creston_SE2|2025-06-14"
"1697","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"ANPA",0,"SM2","Creston_SE2|2025-06-15"
"1698","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"COTO",1,"SM2","Creston_SE2|2025-06-15"
"1699","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"EPFU",26,"SM2","Creston_SE2|2025-06-15"
"1700","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"EUMA",0,"SM2","Creston_SE2|2025-06-15"
"1701","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"LABO",1,"SM2","Creston_SE2|2025-06-15"
"1702","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"LACI",7,"SM2","Creston_SE2|2025-06-15"
"1703","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"LANO",11,"SM2","Creston_SE2|2025-06-15"
"1704","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYCA",12,"SM2","Creston_SE2|2025-06-15"
"1705","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYCI",0,"SM2","Creston_SE2|2025-06-15"
"1706","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYEV",1,"SM2","Creston_SE2|2025-06-15"
"1707","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYLU",152,"SM2","Creston_SE2|2025-06-15"
"1708","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYSE",0,"SM2","Creston_SE2|2025-06-15"
"1709","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYTH",1,"SM2","Creston_SE2|2025-06-15"
"1710","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYVO",3,"SM2","Creston_SE2|2025-06-15"
"1711","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"MYYU",9,"SM2","Creston_SE2|2025-06-15"
"1712","Creston_SE2","Creston","SE2","SM2","Other_FS",2025-06-15,"PAHE",0,"SM2","Creston_SE2|2025-06-15"
"1713","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"ANPA",0,"SM2","Creston_SE2|2025-06-09"
"1714","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"COTO",3,"SM2","Creston_SE2|2025-06-09"
"1715","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"EPFU",38,"SM2","Creston_SE2|2025-06-09"
"1716","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"EUMA",0,"SM2","Creston_SE2|2025-06-09"
"1717","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"LABO",0,"SM2","Creston_SE2|2025-06-09"
"1718","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"LACI",24,"SM2","Creston_SE2|2025-06-09"
"1719","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"LANO",30,"SM2","Creston_SE2|2025-06-09"
"1720","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYCA",19,"SM2","Creston_SE2|2025-06-09"
"1721","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYCI",2,"SM2","Creston_SE2|2025-06-09"
"1722","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYEV",2,"SM2","Creston_SE2|2025-06-09"
"1723","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYLU",128,"SM2","Creston_SE2|2025-06-09"
"1724","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYSE",1,"SM2","Creston_SE2|2025-06-09"
"1725","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYTH",1,"SM2","Creston_SE2|2025-06-09"
"1726","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYVO",1,"SM2","Creston_SE2|2025-06-09"
"1727","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"MYYU",33,"SM2","Creston_SE2|2025-06-09"
"1728","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-09,"PAHE",0,"SM2","Creston_SE2|2025-06-09"
"1729","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"ANPA",0,"SM2","Creston_SE2|2025-06-10"
"1730","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"COTO",0,"SM2","Creston_SE2|2025-06-10"
"1731","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"EPFU",87,"SM2","Creston_SE2|2025-06-10"
"1732","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"EUMA",0,"SM2","Creston_SE2|2025-06-10"
"1733","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"LABO",1,"SM2","Creston_SE2|2025-06-10"
"1734","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"LACI",3,"SM2","Creston_SE2|2025-06-10"
"1735","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"LANO",24,"SM2","Creston_SE2|2025-06-10"
"1736","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYCA",22,"SM2","Creston_SE2|2025-06-10"
"1737","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYCI",1,"SM2","Creston_SE2|2025-06-10"
"1738","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYEV",2,"SM2","Creston_SE2|2025-06-10"
"1739","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYLU",147,"SM2","Creston_SE2|2025-06-10"
"1740","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYSE",4,"SM2","Creston_SE2|2025-06-10"
"1741","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYTH",0,"SM2","Creston_SE2|2025-06-10"
"1742","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYVO",7,"SM2","Creston_SE2|2025-06-10"
"1743","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"MYYU",31,"SM2","Creston_SE2|2025-06-10"
"1744","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-10,"PAHE",0,"SM2","Creston_SE2|2025-06-10"
"1745","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"ANPA",0,"SM2","Creston_SE2|2025-06-11"
"1746","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"COTO",4,"SM2","Creston_SE2|2025-06-11"
"1747","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"EPFU",76,"SM2","Creston_SE2|2025-06-11"
"1748","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"EUMA",0,"SM2","Creston_SE2|2025-06-11"
"1749","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"LABO",0,"SM2","Creston_SE2|2025-06-11"
"1750","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"LACI",9,"SM2","Creston_SE2|2025-06-11"
"1751","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"LANO",52,"SM2","Creston_SE2|2025-06-11"
"1752","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYCA",21,"SM2","Creston_SE2|2025-06-11"
"1753","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYCI",1,"SM2","Creston_SE2|2025-06-11"
"1754","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYEV",1,"SM2","Creston_SE2|2025-06-11"
"1755","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYLU",276,"SM2","Creston_SE2|2025-06-11"
"1756","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYSE",4,"SM2","Creston_SE2|2025-06-11"
"1757","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYTH",1,"SM2","Creston_SE2|2025-06-11"
"1758","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYVO",4,"SM2","Creston_SE2|2025-06-11"
"1759","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"MYYU",54,"SM2","Creston_SE2|2025-06-11"
"1760","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-11,"PAHE",0,"SM2","Creston_SE2|2025-06-11"
"1761","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"ANPA",0,"SM2","Creston_SE2|2025-06-12"
"1762","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"COTO",1,"SM2","Creston_SE2|2025-06-12"
"1763","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"EPFU",61,"SM2","Creston_SE2|2025-06-12"
"1764","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"EUMA",0,"SM2","Creston_SE2|2025-06-12"
"1765","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"LABO",1,"SM2","Creston_SE2|2025-06-12"
"1766","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"LACI",11,"SM2","Creston_SE2|2025-06-12"
"1767","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"LANO",50,"SM2","Creston_SE2|2025-06-12"
"1768","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYCA",62,"SM2","Creston_SE2|2025-06-12"
"1769","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYCI",0,"SM2","Creston_SE2|2025-06-12"
"1770","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYEV",1,"SM2","Creston_SE2|2025-06-12"
"1771","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYLU",147,"SM2","Creston_SE2|2025-06-12"
"1772","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYSE",0,"SM2","Creston_SE2|2025-06-12"
"1773","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYTH",1,"SM2","Creston_SE2|2025-06-12"
"1774","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYVO",1,"SM2","Creston_SE2|2025-06-12"
"1775","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"MYYU",34,"SM2","Creston_SE2|2025-06-12"
"1776","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-12,"PAHE",0,"SM2","Creston_SE2|2025-06-12"
"1777","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"ANPA",0,"SM2","Creston_SE2|2025-06-13"
"1778","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"COTO",1,"SM2","Creston_SE2|2025-06-13"
"1779","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"EPFU",28,"SM2","Creston_SE2|2025-06-13"
"1780","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"EUMA",0,"SM2","Creston_SE2|2025-06-13"
"1781","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"LABO",1,"SM2","Creston_SE2|2025-06-13"
"1782","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"LACI",50,"SM2","Creston_SE2|2025-06-13"
"1783","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"LANO",36,"SM2","Creston_SE2|2025-06-13"
"1784","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYCA",28,"SM2","Creston_SE2|2025-06-13"
"1785","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYCI",3,"SM2","Creston_SE2|2025-06-13"
"1786","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYEV",1,"SM2","Creston_SE2|2025-06-13"
"1787","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYLU",225,"SM2","Creston_SE2|2025-06-13"
"1788","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYSE",0,"SM2","Creston_SE2|2025-06-13"
"1789","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYTH",0,"SM2","Creston_SE2|2025-06-13"
"1790","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYVO",3,"SM2","Creston_SE2|2025-06-13"
"1791","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"MYYU",45,"SM2","Creston_SE2|2025-06-13"
"1792","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-13,"PAHE",0,"SM2","Creston_SE2|2025-06-13"
"1793","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"ANPA",0,"SM2","Creston_SE2|2025-06-14"
"1794","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"COTO",1,"SM2","Creston_SE2|2025-06-14"
"1795","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"EPFU",45,"SM2","Creston_SE2|2025-06-14"
"1796","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"EUMA",0,"SM2","Creston_SE2|2025-06-14"
"1797","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"LABO",0,"SM2","Creston_SE2|2025-06-14"
"1798","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"LACI",16,"SM2","Creston_SE2|2025-06-14"
"1799","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"LANO",13,"SM2","Creston_SE2|2025-06-14"
"1800","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYCA",16,"SM2","Creston_SE2|2025-06-14"
"1801","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYCI",1,"SM2","Creston_SE2|2025-06-14"
"1802","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYEV",1,"SM2","Creston_SE2|2025-06-14"
"1803","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYLU",165,"SM2","Creston_SE2|2025-06-14"
"1804","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYSE",0,"SM2","Creston_SE2|2025-06-14"
"1805","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYTH",7,"SM2","Creston_SE2|2025-06-14"
"1806","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYVO",3,"SM2","Creston_SE2|2025-06-14"
"1807","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"MYYU",15,"SM2","Creston_SE2|2025-06-14"
"1808","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-14,"PAHE",0,"SM2","Creston_SE2|2025-06-14"
"1809","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"ANPA",0,"SM2","Creston_SE2|2025-06-15"
"1810","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"COTO",2,"SM2","Creston_SE2|2025-06-15"
"1811","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"EPFU",31,"SM2","Creston_SE2|2025-06-15"
"1812","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"EUMA",0,"SM2","Creston_SE2|2025-06-15"
"1813","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"LABO",1,"SM2","Creston_SE2|2025-06-15"
"1814","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"LACI",9,"SM2","Creston_SE2|2025-06-15"
"1815","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"LANO",11,"SM2","Creston_SE2|2025-06-15"
"1816","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYCA",22,"SM2","Creston_SE2|2025-06-15"
"1817","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYCI",0,"SM2","Creston_SE2|2025-06-15"
"1818","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYEV",1,"SM2","Creston_SE2|2025-06-15"
"1819","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYLU",155,"SM2","Creston_SE2|2025-06-15"
"1820","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYSE",0,"SM2","Creston_SE2|2025-06-15"
"1821","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYTH",1,"SM2","Creston_SE2|2025-06-15"
"1822","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYVO",1,"SM2","Creston_SE2|2025-06-15"
"1823","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"MYYU",13,"SM2","Creston_SE2|2025-06-15"
"1824","Creston_SE2","Creston","SE2","Anabat_Chorus","Anabat_Chorus",2025-06-15,"PAHE",0,"SM2","Creston_SE2|2025-06-15"
"1825","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"ANPA",0,"SM2","Fernie_SE|2025-06-19"
"1826","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"COTO",0,"SM2","Fernie_SE|2025-06-19"
"1827","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"EPFU",5,"SM2","Fernie_SE|2025-06-19"
"1828","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"EUMA",0,"SM2","Fernie_SE|2025-06-19"
"1829","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"LABO",6,"SM2","Fernie_SE|2025-06-19"
"1830","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"LACI",5,"SM2","Fernie_SE|2025-06-19"
"1831","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"LANO",37,"SM2","Fernie_SE|2025-06-19"
"1832","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYCA",1,"SM2","Fernie_SE|2025-06-19"
"1833","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYCI",0,"SM2","Fernie_SE|2025-06-19"
"1834","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYEV",2,"SM2","Fernie_SE|2025-06-19"
"1835","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYLU",94,"SM2","Fernie_SE|2025-06-19"
"1836","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYSE",1,"SM2","Fernie_SE|2025-06-19"
"1837","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYTH",0,"SM2","Fernie_SE|2025-06-19"
"1838","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYVO",1,"SM2","Fernie_SE|2025-06-19"
"1839","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"MYYU",1,"SM2","Fernie_SE|2025-06-19"
"1840","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-19,"PAHE",0,"SM2","Fernie_SE|2025-06-19"
"1841","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"ANPA",0,"SM2","Fernie_SE|2025-06-23"
"1842","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"COTO",0,"SM2","Fernie_SE|2025-06-23"
"1843","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"EPFU",1,"SM2","Fernie_SE|2025-06-23"
"1844","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"EUMA",0,"SM2","Fernie_SE|2025-06-23"
"1845","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"LABO",0,"SM2","Fernie_SE|2025-06-23"
"1846","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"LACI",1,"SM2","Fernie_SE|2025-06-23"
"1847","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"LANO",10,"SM2","Fernie_SE|2025-06-23"
"1848","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYCA",1,"SM2","Fernie_SE|2025-06-23"
"1849","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYCI",0,"SM2","Fernie_SE|2025-06-23"
"1850","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYEV",1,"SM2","Fernie_SE|2025-06-23"
"1851","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYLU",8,"SM2","Fernie_SE|2025-06-23"
"1852","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYSE",0,"SM2","Fernie_SE|2025-06-23"
"1853","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYTH",0,"SM2","Fernie_SE|2025-06-23"
"1854","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYVO",1,"SM2","Fernie_SE|2025-06-23"
"1855","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"MYYU",0,"SM2","Fernie_SE|2025-06-23"
"1856","Fernie_SE","Fernie","SE","SM2","Other_FS",2025-06-23,"PAHE",0,"SM2","Fernie_SE|2025-06-23"
