site_id,CellName,Quadrant,detector_model,detector_type,paired_detector,night,sppWA,n_calls,site_night
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,EPFU,3,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,EUMA,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,LABO,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,LACI,16,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,LANO,14,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYCA,40,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYCI,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYEV,4,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYLU,32,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYSE,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYTH,3,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYVO,7,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,MYYU,49,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-13,PAHE,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,ANPA,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,COTO,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,EPFU,8,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,EUMA,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,LABO,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,LACI,11,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,LANO,5,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYCA,38,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYCI,2,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYEV,4,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYLU,34,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYSE,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYTH,4,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYVO,2,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,MYYU,38,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-14,PAHE,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,ANPA,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,COTO,1,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,EPFU,8,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,EUMA,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,LABO,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,LACI,8,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,LANO,2,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYCA,57,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYCI,1,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYEV,5,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYLU,62,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYSE,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYTH,9,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYVO,4,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,MYYU,44,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,Chorus,Chorus,SM2,2025-06-15,PAHE,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,ANPA,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,COTO,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,EPFU,6,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,EUMA,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,LABO,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,LACI,31,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,LANO,49,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYCA,46,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYCI,1,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYEV,6,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYLU,55,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYSE,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYTH,6,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYVO,3,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,MYYU,55,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-09,PAHE,0,Creston_SE1|2025-06-09
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,ANPA,0,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,COTO,1,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,EPFU,11,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,EUMA,0,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,LABO,0,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,LACI,8,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,LANO,14,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYCA,39,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYCI,2,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYEV,5,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYLU,58,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYSE,0,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYTH,25,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYVO,2,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,MYYU,64,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-10,PAHE,0,Creston_SE1|2025-06-10
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,ANPA,0,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,COTO,1,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,EPFU,5,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,EUMA,0,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,LABO,0,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,LACI,30,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,LANO,8,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYCA,38,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYCI,1,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYEV,2,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYLU,59,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYSE,0,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYTH,2,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYVO,3,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,MYYU,51,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-11,PAHE,0,Creston_SE1|2025-06-11
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,ANPA,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,COTO,3,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,EPFU,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,EUMA,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,LABO,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,LACI,7,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,LANO,5,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYCA,31,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYCI,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYEV,2,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYLU,36,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYSE,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYTH,6,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYVO,3,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,MYYU,36,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-12,PAHE,0,Creston_SE1|2025-06-12
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,ANPA,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,COTO,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,EPFU,2,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,EUMA,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,LABO,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,LACI,22,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,LANO,14,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYCA,39,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYCI,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYEV,2,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYLU,39,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYSE,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYTH,2,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYVO,3,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,MYYU,51,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-13,PAHE,0,Creston_SE1|2025-06-13
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,ANPA,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,COTO,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,EPFU,5,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,EUMA,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,LABO,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,LACI,6,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,LANO,8,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYCA,32,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYCI,3,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYEV,3,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYLU,36,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYSE,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYTH,3,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYVO,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,MYYU,27,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-14,PAHE,0,Creston_SE1|2025-06-14
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,ANPA,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,COTO,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,EPFU,6,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,EUMA,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,LABO,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,LACI,8,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,LANO,4,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYCA,51,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYCI,2,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYEV,3,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYLU,67,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYSE,0,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYTH,5,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYVO,4,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,MYYU,39,Creston_SE1|2025-06-15
Creston_SE1,Creston,SE1,SM2,Other_FS,Chorus,2025-06-15,PAHE,0,Creston_SE1|2025-06-15
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,ANPA,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,COTO,3,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,EPFU,34,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,EUMA,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,LABO,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,LACI,25,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,LANO,31,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYCA,22,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYCI,4,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYEV,3,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYLU,116,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYSE,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYTH,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYVO,1,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,MYYU,28,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-09,PAHE,0,Creston_SE2|2025-06-09
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,ANPA,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,COTO,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,EPFU,82,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,EUMA,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,LABO,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,LACI,3,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,LANO,20,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYCA,19,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYCI,5,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYEV,8,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYLU,127,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYSE,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYTH,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYVO,9,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,MYYU,26,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-10,PAHE,0,Creston_SE2|2025-06-10
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,ANPA,0,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,COTO,4,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,EPFU,77,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,EUMA,0,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,LABO,0,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,LACI,7,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,LANO,46,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYCA,22,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYCI,2,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYEV,5,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYLU,250,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYSE,0,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYTH,1,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYVO,12,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,MYYU,37,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-11,PAHE,0,Creston_SE2|2025-06-11
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,ANPA,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,COTO,1,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,EPFU,64,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,EUMA,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,LABO,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,LACI,12,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,LANO,42,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYCA,43,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYCI,4,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYEV,2,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYLU,129,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYSE,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYTH,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYVO,6,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,MYYU,31,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-12,PAHE,0,Creston_SE2|2025-06-12
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,ANPA,0,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,COTO,1,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,EPFU,25,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,EUMA,0,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,LABO,0,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,LACI,50,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,LANO,32,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYCA,32,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYCI,3,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYEV,1,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYLU,205,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYSE,0,Creston_SE2|2025-06-13
Creston_SE2,Creston,SE2,Chorus,Chorus,SM2,2025-06-13,MYTH,0,Creston_SE2|2025-06-13
